,nflId,FirstName,LastName,PositionAbbr,EntryYear,DraftRound,DraftNumber,Height,Weight,College
1326,2555146,Vadal,Alexander,T,2016,7.0,234.0,"6'06""",326,Louisiana State
1327,2555558,Lachlan,Edwards,P,2016,7.0,235.0,"6'04""",209,Sam Houston State
1328,2556118,Dwayne,Washington,RB,2016,7.0,236.0,"6'02""",223,Washington
1329,2555477,Charone,Peake,WR,2016,7.0,241.0,"6'02""",209,Clemson
1330,2555156,Jayron,Kearse,SS,2016,7.0,244.0,"6'04""",215,Clemson
1331,2555355,Clayton,Fejedelem,FS,2016,7.0,245.0,"6'00""",205,Illinois
1332,2555171,Tyler,Matakevich,ILB,2016,7.0,246.0,"6'01""",235,Temple
1333,2555180,Austin,Blythe,C,2016,7.0,248.0,"6'03""",300,Iowa
1334,2556382,Philip,Wright,ILB,2016,7.0,250.0,"6'00""",247,Arizona
1335,2556192,Joseph,Walker,MLB,2016,7.0,251.0,"6'02""",236,Oregon
1336,2556380,Kalan,Reed,CB,2016,7.0,253.0,"5'11""",192,Southern Mississippi
1337,2556391,Stefan,McClure,SS,2016,,,"5'11""",205,California
1338,2556394,Christopher,Milton,CB,2016,,,"5'11""",196,Georgia Tech
1339,2556395,Adam,Redmond,C,2016,,,"6'06""",300,Harvard
1340,2556396,Chester,Rogers,WR,2016,,,"6'01""",184,Grambling
1341,2556414,Robert,Kelley,RB,2016,,,"6'00""",233,Tulane
1342,2556646,Kyle,Peko,DT,2016,,,"6'01""",305,Oregon State
1343,2556661,Kalif,Raymond,WR,2016,,,"5'09""",160,Holy Cross
1344,2556595,Steve,Longa,OLB,2016,,,"6'00""",240,Rutgers
1345,2556603,Curtis,Madden,FB,2016,,,"6'00""",235,Southern California
1346,2556612,Tanner,McEvoy,WR,2016,,,"6'06""",230,Wisconsin
1347,2556714,Eddie,Yarbrough,DE,2016,,,"6'03""",259,Wyoming
1348,2556421,Kameron,Canaday,LS,2016,,,"6'04""",245,Portland State
1349,2556429,Matthias,Farley,FS,2016,,,"5'11""",209,Notre Dame
1350,2556526,Chandler,Ferguson,LS,2016,,,"6'02""",244,Louisiana State
1351,2556475,Briean,Boddy-Calhoun,CB,2016,,,"5'09""",193,Minnesota
1352,2556557,Rashod,Hill,T,2016,,,"6'06""",309,Southern Mississippi
1353,2556559,Michael,Hilton,CB,2016,,,"5'09""",184,Mississippi
1354,2556580,Henry,Krieger-Coble,TE,2016,,,"6'04""",248,Iowa
1355,2556711,Jarrod,Wilson,SS,2016,,,"6'02""",210,Michigan
1356,2556519,Alex,Erickson,WR,2016,,,"6'00""",195,Wisconsin
1357,2556662,Alex,Redmond,G,2016,,,"6'05""",310,UCLA
1358,2556703,Charles,Washington,FS,2016,,,"5'10""",192,Fresno State
1359,2556504,Trevon,Coley,DT,2016,,,"6'01""",310,Florida Atlantic
1360,2556601,William,Lutz,K,2016,,,"5'11""",184,Georgia State
1361,2556642,Patrick,Onwuasor,ILB,2016,,,"6'00""",217,Portland State
1362,2556650,Michael,Pierce,NT,2016,,,"6'00""",340,Samford
1363,2556683,Matthew,Skura,C,2016,,,"6'03""",313,Duke
1364,2556571,Jonathan,Jones,CB,2016,,,"5'10""",190,Auburn
1365,2556587,Cre'von,LeBlanc,CB,2016,,,"5'11""",190,Florida Atlantic
1366,2556443,Sharrod,Neasman,SS,2016,,,"6'00""",198,Florida Atlantic
1367,2556445,Brian,Poole,CB,2016,,,"5'10""",211,Florida
1368,2556440,J.D.,McKissic,WR,2016,,,"5'10""",195,Arkansas State
1369,2556652,Lafayette,Pitts,CB,2016,,,"5'11""",194,Pittsburgh
1370,2556460,Geronimo,Allison,WR,2016,,,"6'03""",202,Illinois
1371,2556489,James,Burgess,OLB,2016,,,"6'00""",230,Louisville
1372,2556480,Kentrell,Brice,FS,2016,,,"5'11""",200,Louisiana Tech
1373,2556550,Joshua,Hawkins,CB,2016,,,"5'10""",189,East Carolina
1374,2556456,Andrew,Adams,FS,2016,,,"5'11""",202,Connecticut
1375,2556512,Donte,Deayon,CB,2016,,,"5'09""",158,Boise State
1376,2556562,Michael,Hunter,CB,2016,,,"6'00""",186,Oklahoma State
1377,2556657,Brian,Price,DT,2016,,,"6'03""",305,Texas-San Antonio
1378,2556641,Romeo,Okwara,DE,2016,,,"6'05""",275,Notre Dame
1379,2556592,Roger,Lewis,WR,2016,,,"6'00""",196,Bowling Green
1380,2556665,Roy,Robertson-Harris,DE,2016,,,"6'07""",294,Texas-El Paso
1381,2556529,Morgan,Fox,DE,2016,,,"6'03""",275,Colorado State-Pueblo
1382,2556573,Michael,Jordan,CB,2016,,,"6'01""",200,Missouri Western
1383,2556593,Cory,Littleton,ILB,2016,,,"6'03""",225,Washington
1384,2556462,Robby,Anderson,WR,2016,,,"6'03""",190,Temple
1385,2556647,Claudeson,Pelon,DE,2016,,,"6'04""",300,Southern California
1386,2556479,Jacob,Brendel,C,2016,,,"6'04""",299,UCLA
1387,2556517,Lloyd,Eagan,WR,2016,,,"5'10""",193,"Northwestern State, La."
1388,2556569,Andrian,Jones,WR,2016,,,"6'01""",220,Jacksonville
1389,2556575,Deon,King,LB,2016,,,"6'02""",220,Norfolk State
1390,2556697,Bryce,Treggs,WR,2016,,,"6'00""",185,California
1391,2556463,Stephen,Anderson,TE,2016,,,"6'02""",230,California
1392,2556521,John,Fairbairn,K,2016,,,"6'00""",190,UCLA
1393,2556551,Joel,Heath,DE,2016,,,"6'06""",300,Michigan State
1394,2556574,Ufomba,Kamalu,OLB,2016,,,"6'06""",295,Miami
1395,2556673,Brennan,Scarlett,OLB,2016,,,"6'04""",260,Stanford
1396,2556695,Lawrence,Thomas,FB,2016,,,"6'03""",286,Michigan State
1397,2556466,Kenneth,Barber,RB,2016,,,"5'11""",225,Auburn
1398,2556508,William,Cross,FB,2016,,,"6'01""",235,Memphis
1399,2556567,Isaiah,Johnson,FS,2016,,,"6'00""",209,South Carolina
1400,2556664,Luke,Rhodes,LS,2016,,,"6'02""",238,William & Mary
1401,2556762,Elijhaa,Penny,RB,2016,,,"6'02""",234,Idaho
1402,2556775,Terrance,Smith,ILB,2016,,,"6'02""",235,Florida State
1403,2556764,Kevin,Peterson,CB,2016,,,"5'11""",180,Oklahoma State
1404,2556783,Taniela,Tupou,NT,2016,,,"6'02""",288,Washington
1405,2556786,Destiny,Vaeao,DT,2016,,,"6'04""",299,Washington State
1406,2556771,Aldrick,Rosas,K,2016,,,"6'02""",195,Southern Oregon
1407,2556735,Kenneth,Crawley,CB,2016,,,"6'01""",180,Colorado
1408,2556752,Tommylee,Lewis,WR,2016,,,"5'07""",168,Northern Illinois
1409,2556753,Mitchell,Loewen,DT,2016,,,"6'05""",275,Arkansas
1410,2556821,Spencer,Pulley,C,2016,,,"6'04""",308,Vanderbilt
1411,2556828,Trevor,Williams,CB,2016,,,"5'11""",191,Penn State
1412,2556803,Cortez,Ham,FB,2016,,,"5'11""",235,"Augustana, S.D."
1413,2556800,Marwin,Evans,SS,2016,,,"5'11""",211,Utah State
1414,2556797,James,Cowser,OLB,2016,,,"6'03""",244,Southern Utah
1415,2556804,Antonio,Hamilton,CB,2016,,,"6'00""",185,South Carolina State
1416,2556817,Tony,McRae,CB,2016,,,"5'10""",185,North Carolina A&T
1417,2556805,Johnny,Holton,WR,2016,,,"6'00""",190,Cincinnati
1418,2556814,Max,McCaffrey,WR,2016,,,"6'02""",200,Duke
1419,2556811,Darius,Latham,NT,2016,,,"6'05""",305,Indiana
1420,2556833,De'Vante,Harris,CB,2016,,,"5'11""",190,Texas A&M
1421,2556855,Marcus,Johnson,WR,2016,,,"6'01""",204,Texas
1422,2556843,Dominique,Alexander,OLB,2016,,,"6'00""",235,Oklahoma
1423,2556846,Jeremy,Cash,OLB,2016,,,"6'00""",230,Duke
1424,2556862,Jared,Norris,OLB,2016,,,"6'01""",238,Utah
1425,2556849,Demontrae,Elston,SS,2016,,,"6'00""",190,Mississippi
1426,2556880,Branden,Jackson,DE,2016,,,"6'04""",272,Texas Tech
1427,2556885,Jalen,Richard,RB,2016,,,"5'08""",207,Southern Mississippi
1428,2556931,Zach,Wood,LS,2016,,,"6'03""",282,Southern Methodist
1429,2556934,Javien,Elliott,CB,2016,,,"5'11""",176,Florida State
1430,2557031,Lucas,Patrick,G,2016,,,"6'03""",313,Duke
1431,2557034,Marvin,Hall,WR,2016,,,"5'10""",190,Washington
1432,2557434,Darnell,Sankey,ILB,2016,,,"6'02""",250,Sacramento State
1433,2558302,Taybor,Pepper,LS,2016,,,"6'04""",230,Michigan State
1434,2557965,Myles,Garrett,DE,2017,1.0,1.0,"6'04""",272,Texas A&M
1435,2558008,Mitchell,Trubisky,QB,2017,1.0,2.0,"6'03""",222,North Carolina
1436,2558018,Solomon,Thomas,DE,2017,1.0,3.0,"6'03""",273,Stanford
1437,2557973,Leonard,Fournette,RB,2017,1.0,4.0,"6'00""",228,Louisiana State
1438,2557848,Corey,Davis,WR,2017,1.0,5.0,"6'03""",209,Western Michigan
1439,2557979,Jamal,Adams,SS,2017,1.0,6.0,"6'01""",213,Louisiana State
1440,2558846,Michael,Williams,WR,2017,1.0,7.0,"6'04""",218,Clemson
1441,2557997,Christian,McCaffrey,RB,2017,1.0,8.0,"5'11""",205,Stanford
1442,2558010,John,Ross,WR,2017,1.0,9.0,"5'11""",188,Washington
1443,2558061,Marshon,Lattimore,CB,2017,1.0,11.0,"6'00""",192,Ohio State
1444,2558063,Derrick,Watson,QB,2017,1.0,12.0,"6'02""",221,Clemson
1445,2557887,Haason,Reddick,ILB,2017,1.0,13.0,"6'01""",235,Temple
1446,2557984,Derek,Barnett,DE,2017,1.0,14.0,"6'03""",259,Tennessee
1447,2558060,Malik,Hooker,FS,2017,1.0,15.0,"6'02""",212,Ohio State
1448,2558067,Marlon,Humphrey,CB,2017,1.0,16.0,"6'00""",197,Alabama
1449,2557844,Jonathan,Allen,DE,2017,1.0,17.0,"6'03""",288,Alabama
1450,2558065,Adoree',Jackson,CB,2017,1.0,18.0,"5'11""",185,Southern California
1451,2557856,O'Terrius,Howard,TE,2017,1.0,19.0,"6'06""",250,Alabama
1452,2558014,Garett,Bolles,T,2017,1.0,20.0,"6'05""",300,Utah
1453,2557855,Jarrad,Davis,MLB,2017,1.0,21.0,"6'01""",238,Florida
1454,2558001,Charles,Harris,DE,2017,1.0,22.0,"6'03""",250,Missouri
1455,2557858,Evan,Engram,TE,2017,1.0,23.0,"6'03""",236,Mississippi
1456,2558062,Gareon,Conley,DB,2017,1.0,24.0,"6'00""",195,Ohio State
1457,2557980,Jabrill,Peppers,FS,2017,1.0,25.0,"5'11""",213,Michigan
1458,2557872,Takkarist,McKinley,DE,2017,1.0,26.0,"6'02""",250,UCLA
1459,2557867,Tre'Davious,White,CB,2017,1.0,27.0,"5'11""",192,Louisiana State
1460,2557882,Vidauntae,Charlton,DE,2017,1.0,28.0,"6'06""",273,Michigan
1461,2557986,David,Njoku,TE,2017,1.0,29.0,"6'04""",246,Miami
1462,2558064,Trent,Watt,OLB,2017,1.0,30.0,"6'04""",252,Wisconsin
1463,2557837,Reuben,Foster,OLB,2017,1.0,31.0,"6'01""",228,Alabama
1464,2557959,Ryan,Ramczyk,T,2017,1.0,32.0,"6'06""",314,Wisconsin
1465,2557996,Kevin,King,CB,2017,2.0,33.0,"6'03""",200,Washington
1466,2558004,Cameron,Robinson,T,2017,2.0,34.0,"6'06""",320,Alabama
1467,2558009,Budda,Baker,FS,2017,2.0,36.0,"5'10""",195,Washington
1468,2557863,Isaiah,Jones,WR,2017,2.0,37.0,"6'02""",200,East Carolina
1469,2557995,Marcus,Maye,FS,2017,2.0,39.0,"6'00""",207,Florida
1470,2558066,Curtis,Samuel,WR,2017,2.0,40.0,"5'11""",195,Ohio State
1471,2557991,Dalvin,Cook,RB,2017,2.0,41.0,"5'11""",213,Florida State
1472,2558847,Marcus,Williams,FS,2017,2.0,42.0,"6'01""",195,Utah
1473,2557889,Gerald,Everett,TE,2017,2.0,44.0,"6'03""",245,South Alabama
1474,2558144,Adam,Shaheen,TE,2017,2.0,45.0,"6'06""",270,Ashland
1475,2557961,Quincy,Wilson,CB,2017,2.0,46.0,"6'01""",206,Florida
1476,2558166,Tyus,Bowser,OLB,2017,2.0,47.0,"6'03""",240,Houston
1477,2557976,Joe,Mixon,RB,2017,2.0,48.0,"6'01""",228,Oklahoma
1478,2557853,Orlando,Anderson,OLB,2017,2.0,49.0,"6'02""",253,Alabama
1479,2557945,Justin,Evans,SS,2017,2.0,50.0,"6'01""",195,Texas A&M
1480,2557894,DeMarcus,Walker,OLB,2017,2.0,51.0,"6'04""",280,Florida State
1481,2557983,DeShone,Kizer,QB,2017,2.0,52.0,"6'04""",233,Notre Dame
1482,2557955,Jalen,Tabor,CB,2017,2.0,53.0,"6'00""",201,Florida
1483,2557846,Dalvin,Tomlinson,DT,2017,2.0,55.0,"6'03""",312,Alabama
1484,2558094,Zachary,Cunningham,ILB,2017,2.0,57.0,"6'03""",234,Vanderbilt
1485,2557891,Ethan,Pocic,C,2017,2.0,58.0,"6'06""",309,Louisiana State
1486,2558185,Tanoh,Kpassagnon,OLB,2017,2.0,59.0,"6'07""",280,Villanova
1487,2557840,Chidobe,Awuzie,CB,2017,2.0,60.0,"6'01""",202,Colorado
1488,2558119,Joshua,Jones,SS,2017,2.0,61.0,"6'02""",220,North Carolina State
1489,2558149,John,Smith-Schuster,WR,2017,2.0,62.0,"6'01""",215,Southern California
1490,2557875,Dion,Dawkins,T,2017,2.0,63.0,"6'05""",320,Temple
1491,2557871,Taylor,Moton,T,2017,2.0,64.0,"6'05""",325,Western Michigan
1492,2557836,Olumide,Ogunjobi,DT,2017,3.0,65.0,"6'02""",305,North Carolina-Charlotte
1493,2558157,James,Witherspoon,CB,2017,3.0,66.0,"6'03""",190,Colorado
1494,2558019,Alvin,Kamara,RB,2017,3.0,67.0,"5'10""",215,Tennessee
1495,2557839,Dawuane,Smoot,DE,2017,3.0,68.0,"6'03""",264,Illinois
1496,2557898,Cooper,Kupp,WR,2017,3.0,69.0,"6'02""",205,Eastern Washington
1497,2558848,Patrick,Elflein,C,2017,3.0,70.0,"6'03""",303,Ohio State
1498,2557873,Daniel,Feeney,G,2017,3.0,71.0,"6'04""",305,Indiana
1499,2557870,Taywan,Taylor,WR,2017,3.0,72.0,"5'11""",203,Western Kentucky
1500,2557884,Jordan,Willis,DE,2017,3.0,73.0,"6'04""",255,Kansas State
1501,2557862,Christopher,Wormley,DT,2017,3.0,74.0,"6'05""",300,Michigan
1502,2557967,Duke,Riley,OLB,2017,3.0,75.0,"6'01""",230,Louisiana State
1503,2558163,Alex,Anzalone,OLB,2017,3.0,76.0,"6'03""",240,Florida
1504,2557842,Daeshon,Hall,DE,2017,3.0,77.0,"6'05""",265,Texas A&M
1505,2557841,Timothy,Williams,OLB,2017,3.0,78.0,"6'03""",260,Alabama
1506,2558150,ArDarius,Stewart,WR,2017,3.0,79.0,"5'11""",204,Alabama
1507,2558165,Tarell,Basham,DE,2017,3.0,80.0,"6'04""",266,Ohio
1508,2558136,Fabian,Moreau,CB,2017,3.0,81.0,"6'00""",198,UCLA
1509,2558105,Rod,Godwin,WR,2017,3.0,84.0,"6'01""",209,Penn State
1510,2557917,Kareem,Hunt,RB,2017,3.0,86.0,"5'11""",208,Toledo
1511,2557982,Eddie,Vanderdoes,DT,2017,3.0,88.0,"6'03""",325,UCLA
1512,2557994,D'Onta,Foreman,RB,2017,3.0,89.0,"6'01""",233,Texas
1513,2558259,Shaquill,Griffin,CB,2017,3.0,90.0,"6'00""",198,Central Florida
1514,2558183,John,Johnson,SS,2017,3.0,91.0,"6'01""",204,Boston College
1515,2557920,Jourdan,Lewis,CB,2017,3.0,92.0,"5'10""",170,Michigan
1516,2557876,Montravius,Adams,DT,2017,3.0,93.0,"6'04""",304,Auburn
1517,2558077,Delano,Hill,SS,2017,3.0,95.0,"6'01""",216,Michigan
1518,2558052,Kenneth,Golladay,WR,2017,3.0,96.0,"6'04""",213,Northern Illinois
1519,2557931,Cordrea,Tankersley,CB,2017,3.0,97.0,"6'01""",196,Clemson
1520,2558208,Chad,Williams,WR,2017,3.0,98.0,"6'01""",204,Grambling
1521,2558168,Rasul,Douglas,CB,2017,3.0,99.0,"6'02""",209,West Virginia
1522,2558207,Jonnu,Smith,TE,2017,3.0,100.0,"6'03""",248,Florida International
1523,2558186,Brendan,Langley,CB,2017,3.0,101.0,"6'00""",199,Lamar
1524,2557964,Nazar,Jones,DT,2017,3.0,102.0,"6'05""",304,North Carolina
1525,2557943,Collins,Hendrickson,DE,2017,3.0,103.0,"6'04""",270,Florida Atlantic
1526,2557922,Casey,Beathard,QB,2017,3.0,104.0,"6'02""",215,Iowa
1527,2557978,James,Conner,RB,2017,3.0,105.0,"6'01""",233,Pittsburgh
1528,2557905,Amara,Darboh,WR,2017,3.0,106.0,"6'02""",219,Michigan
1529,2557847,Kendell,Beckwith,OLB,2017,3.0,107.0,"6'03""",247,Louisiana State
1530,2557845,Jaleel,Johnson,DT,2017,4.0,109.0,"6'03""",316,Iowa
1531,2558176,Eddie,Jackson,FS,2017,4.0,112.0,"6'00""",202,Alabama
1532,2558182,Rayshawn,Jenkins,SS,2017,4.0,113.0,"6'01""",214,Miami
1533,2558138,Samaje,Perine,RB,2017,4.0,114.0,"5'11""",236,Oklahoma
1534,2557901,Carl,Lawson,OLB,2017,4.0,116.0,"6'02""",261,Auburn
1535,2558194,Joshua,Reynolds,WR,2017,4.0,117.0,"6'03""",192,Texas A&M
1536,2558262,Mack,Hollins,WR,2017,4.0,118.0,"6'04""",221,North Carolina
1537,2558250,Tarik,Cohen,RB,2017,4.0,119.0,"5'06""",181,North Carolina A&T
1538,2558033,Benjamin,Gedeon,OLB,2017,4.0,120.0,"6'02""",244,Michigan
1539,2558133,Montae,Nicholson,FS,2017,4.0,123.0,"6'02""",216,Michigan State
1540,2557924,Jalen,Reeves-Maybin,OLB,2017,4.0,124.0,"6'00""",230,Tennessee
1541,2558830,Samson,Ebukam,OLB,2017,4.0,125.0,"6'03""",240,Eastern Washington
1542,2558049,Michael,Roberts,TE,2017,4.0,127.0,"6'05""",265,Toledo
1543,2557963,Julien,Davenport,T,2017,4.0,130.0,"6'07""",318,Bucknell
1544,2558000,Deatrich,Wise,DE,2017,4.0,131.0,"6'05""",271,Arkansas
1545,2557960,Ryan,Switzer,WR,2017,4.0,133.0,"5'10""",181,North Carolina
1546,2558204,Jamaal,Williams,RB,2017,4.0,134.0,"6'00""",213,Brigham Young
1547,2557851,Ryan,Glasgow,DT,2017,4.0,138.0,"6'03""",302,Michigan
1548,2557866,Jehu,Chesson,WR,2017,4.0,139.0,"6'03""",203,Michigan
1549,2557952,Wayne,Gallman,RB,2017,4.0,140.0,"6'00""",210,Clemson
1550,2558069,Timothy,Hansen,WR,2017,4.0,141.0,"6'02""",202,California
1551,2557877,Carlos,Watkins,DE,2017,4.0,142.0,"6'03""",309,Clemson
1552,2558123,Marlon,Mack,RB,2017,4.0,143.0,"6'00""",210,South Florida
1553,2558766,Grover,Stewart,NT,2017,4.0,144.0,"6'04""",333,"Albany State, Ga."
1554,2558266,George,Kittle,TE,2017,5.0,146.0,"6'04""",247,Iowa
1555,2558241,Blair,Brown,OLB,2017,5.0,148.0,"6'00""",238,Ohio
1556,2558184,Damontae,Kazee,SS,2017,5.0,149.0,"5'11""",174,San Diego State
1557,2557927,Desmond,King,CB,2017,5.0,151.0,"5'10""",201,Iowa
1558,2558172,Jake,Elliott,K,2017,5.0,153.0,"5'09""",167,Memphis
1559,2557886,Jeremy,Sprinkle,TE,2017,5.0,154.0,"6'05""",252,Arkansas
1560,2558005,Jayon,Brown,ILB,2017,5.0,155.0,"6'00""",226,UCLA
1561,2558112,Brian,Hill,RB,2017,5.0,156.0,"6'01""",219,Wyoming
1562,2558084,William,Holden,G,2017,5.0,157.0,"6'07""",312,Vanderbilt
1563,2558108,Nathan,Hairston,CB,2017,5.0,158.0,"6'00""",195,Temple
1564,2558257,Jermaine,Eluemunor,G,2017,5.0,159.0,"6'04""",330,Texas A&M
1565,2558851,Anthony,Walker,ILB,2017,5.0,161.0,"6'01""",242,Northwestern
1566,2557969,Matthew,Milano,OLB,2017,5.0,163.0,"6'00""",223,Boston College
1567,2558821,Jamal,Agnew,CB,2017,5.0,165.0,"5'10""",190,San Diego
1568,2558031,Avery,Moss,DE,2017,5.0,167.0,"6'03""",265,Youngstown State
1569,2557972,Marquel,Lee,MLB,2017,5.0,168.0,"6'03""",240,Wake Forest
1570,2558100,Treston,Decoud,CB,2017,5.0,169.0,"6'02""",206,Oregon State
1571,2558129,Isaiah,McKenzie,WR,2017,5.0,172.0,"5'07""",173,Georgia
1572,2558237,Brian,Allen,CB,2017,5.0,173.0,"6'03""",215,Utah
1573,2558023,Eric,Saubert,TE,2017,5.0,174.0,"6'05""",253,Drake
1574,2558202,Trent,Taylor,WR,2017,5.0,177.0,"5'08""",181,Louisiana Tech
1575,2558012,Davon,Godchaux,DT,2017,5.0,178.0,"6'03""",305,Louisiana State
1576,2558181,Daniel,Isidora,G,2017,5.0,180.0,"6'03""",306,Miami
1577,2558255,Dylan,Donahue,OLB,2017,5.0,181.0,"6'03""",248,West Georgia
1578,2558116,Aaron,Jones,RB,2017,5.0,182.0,"5'09""",208,Texas-El Paso
1579,2558097,Ukeme,Eligwe,ILB,2017,5.0,183.0,"6'02""",239,Georgia Southern
1580,2558007,Caleb,Brantley,DT,2017,6.0,185.0,"6'02""",307,Florida
1581,2558248,Charles,Clark,FS,2017,6.0,186.0,"6'00""",210,Virginia Tech
1582,2557934,Elijah,McGuire,RB,2017,6.0,188.0,"5'10""",214,Louisiana-Lafayette
1583,2558199,Tanzel,Smart,DT,2017,6.0,189.0,"6'01""",290,Tulane
1584,2558026,Samiuela,Tevi,T,2017,6.0,190.0,"6'05""",311,Utah
1585,2558159,Xavier,Woods,FS,2017,6.0,191.0,"5'11""",205,Louisiana Tech
1586,2558833,Alex,Armah,RB,2017,6.0,192.0,"6'02""",255,West Georgia
1587,2558801,Jordan,Evans,OLB,2017,6.0,193.0,"6'02""",233,Oklahoma
1588,2558017,Vincent,Taylor,DT,2017,6.0,194.0,"6'03""",296,Oklahoma State
1589,2558289,Tanner,Vallejo,OLB,2017,6.0,195.0,"6'01""",228,Boise State
1590,2558131,Al-Quadin,Muhammad,DE,2017,6.0,196.0,"6'04""",250,Miami
1591,2558265,David,Jones,DT,2017,6.0,198.0,"6'00""",321,Mississippi
1592,2558037,Chase,Roullier,C,2017,6.0,199.0,"6'04""",317,Wyoming
1593,2558284,Pita,Taumoepenu,DE,2017,6.0,202.0,"6'01""",243,Utah
1594,2557850,De'Angelo,Henderson,RB,2017,6.0,203.0,"5'07""",208,Coastal Carolina
1595,2558819,Derrick,Jones,CB,2017,6.0,204.0,"6'02""",188,Mississippi
1596,2558124,Jeremiah,Ledbetter,DT,2017,6.0,205.0,"6'03""",295,Arkansas
1597,2558174,Johnathan,Ford,FS,2017,6.0,208.0,"6'00""",204,Auburn
1598,2557868,Conor,McDermott,T,2017,6.0,211.0,"6'08""",305,UCLA
1599,2557981,Elijah,Qualls,DT,2017,6.0,214.0,"6'01""",321,Washington
1600,2557896,Stacy,Coley,WR,2017,7.0,219.0,"6'01""",195,Miami
1601,2558274,Shalom,Luani,FS,2017,7.0,221.0,"6'00""",205,Washington State
1602,2558140,Jalen,Myrick,CB,2017,7.0,222.0,"5'11""",200,Minnesota
1603,2558178,Zane,Gonzalez,K,2017,7.0,224.0,"6'00""",202,Arizona State
1604,2557860,Isaac,Rochell,DE,2017,7.0,225.0,"6'04""",280,Notre Dame
1605,2558857,Adrian,Colbert,FS,2017,7.0,229.0,"6'02""",205,Miami
1606,2558121,Elijah,Lee,LB,2017,7.0,232.0,"6'02""",229,Kansas State
1607,2558245,Harrison,Butker,K,2017,7.0,233.0,"6'04""",205,Georgia Tech
1608,2558858,Joshua,Holsey,CB,2017,7.0,235.0,"5'11""",195,Auburn
1609,2558837,Devante,Mays,RB,2017,7.0,238.0,"5'10""",230,Utah State
1610,2558091,Noah,Brown,WR,2017,7.0,239.0,"6'02""",222,Ohio State
1611,2558866,Kyle,Fuller,G,2017,7.0,243.0,"6'05""",307,Baylor
1612,2558111,Treyvon,Hester,DT,2017,7.0,244.0,"6'03""",300,Toledo
1613,2558865,Christopher,Carson,RB,2017,7.0,249.0,"5'11""",218,Oklahoma State
1614,2557987,Matthew,Dayes,RB,2017,7.0,252.0,"5'08""",205,North Carolina State
1615,2559121,Chris,Odom,OLB,2017,,,"6'04""",262,Arkansas State
1616,2558868,Jermaine,Grace,MLB,2017,,,"6'01""",223,Miami
1617,2558882,Deyshawn,Bond,C,2017,,,"6'01""",299,Cincinnati
1618,2558886,Darrell,Daniels,TE,2017,,,"6'03""",246,Washington
1619,2558888,Thomas,Hennessy,LS,2017,,,"6'02""",246,Duke
1620,2558897,Reginald,Porter,CB,2017,,,"5'11""",185,Utah
1621,2558899,Rigoberto,Sanchez,P,2017,,,"6'00""",195,Hawaii
1622,2558892,Kyle,Kalis,G,2017,,,"6'04""",302,Michigan
1623,2558912,Victor,Bolden,WR,2017,,,"5'08""",178,Oregon State
1624,2558914,Kendrick,Bourne,WR,2017,,,"6'01""",203,Eastern Washington
1625,2558918,Matthew,Breida,RB,2017,,,"5'11""",190,Georgia Southern
1626,2558953,Cole,Hikutini,TE,2017,,,"6'04""",247,Louisville
1627,2558957,Lorenzo,Jerome,FS,2017,,,"5'10""",204,"St. Francis, Pa."
1628,2558932,Aviante,Collins,T,2017,,,"6'06""",295,Texas Christian
1629,2559012,Eric,Wilson,OLB,2017,,,"6'02""",225,Cincinnati
1630,2558929,Cethan,Carter,TE,2017,,,"6'03""",241,Nebraska
1631,2558934,Demetrious,Cox,SS,2017,,,"6'00""",200,Michigan State
1632,2558982,Hardy,Nickerson,MLB,2017,,,"6'00""",232,Illinois
1633,2558988,Lenzy,Pipkins,CB,2017,,,"6'00""",196,Oklahoma State
1634,2559005,Paul,Vogel,P,2017,,,"6'04""",219,Miami
1635,2558917,George,Bradley,ILB,2017,,,"5'11""",237,Pittsburgh
1636,2558990,Patrick,Ricard,NT,2017,,,"6'03""",300,Maine
1637,2558924,Adam,Butler,DT,2017,,,"6'05""",300,Vanderbilt
1638,2558928,Austin,Carr,WR,2017,,,"6'01""",195,Northwestern
1639,2558956,Jacob,Hollister,TE,2017,,,"6'04""",239,Wyoming
1640,2558963,Havea,Langi,OLB,2017,,,"6'02""",252,Brigham Young
1641,2558976,Kenny,Moore,CB,2017,,,"5'09""",179,Valdosta State
1642,2559043,Chase,Allen,OLB,2017,,,"6'03""",250,Southern Illinois
1643,2559047,Matt,Haack,P,2017,,,"6'00""",205,Arizona State
1644,2558933,Bryan,Cox,DE,2017,,,"6'03""",270,Florida
1645,2559058,Maurice,Smith,FS,2017,,,"6'00""",197,Georgia
1646,2559034,Donald,Payne,MLB,2017,,,"5'11""",217,Stetson University
1647,2559044,Antony,Auclair,TE,2017,,,"6'05""",256,"Laval, Can."
1648,2558971,Gregory,Mabin,CB,2017,,,"6'02""",200,Iowa
1649,2559054,Nicholas,Morrow,OLB,2017,,,"6'00""",216,Greenville
1650,2559042,Xavier,Woodson-Luster,MLB,2017,,,"6'01""",219,Arkansas State
1651,2558931,Xavier,Coleman,CB,2017,,,"5'11""",190,Portland State
1652,2559076,Marcus,Kemp,WR,2017,,,"6'04""",185,Hawaii
1653,2559087,Arthur,Maulet,DB,2017,,,"5'10""",190,Memphis
1654,2559132,Eli,Ankou,DT,2017,,,"6'03""",290,UCLA
1655,2559286,Krishawn,Hogan,WR,2017,,,"6'03""",222,"Marian, Ind."
